userID,ISBN,bookRating,bookTitle,totalRatingCount,Location
68185,380731851,0,Mystic River,362,"virginia beach, virginia, usa"
68212,380731851,0,Mystic River,362,"west columbia, south carolina, usa"
68555,380731851,0,Mystic River,362,"bad axe, michigan, usa"
69042,380731851,0,Mystic River,362,"drayton valley, alberta, canada"
69078,380731851,0,Mystic River,362,"new york, new york, usa"
69845,380731851,9,Mystic River,362,"livermore, california, usa"
73394,380731851,0,Mystic River,362,"san diego, california, usa"
75089,380731851,0,Mystic River,362,"salt lake city, utah, usa"
76352,380731851,0,Mystic River,362,"olympia, washington, usa"
78783,380731851,0,Mystic River,362,"chantilly, virginia, usa"
79110,380731851,0,Mystic River,362,"louisville, kentucky, usa"
81368,380731851,6,Mystic River,362,"mesa, arizona, usa"
82407,380731851,0,Mystic River,362,"washington, dc, usa"
82487,380731851,7,Mystic River,362,"spring hill, florida, usa"
82647,380731851,0,Mystic River,362,"hope mills, north carolina, usa"
82859,380731851,7,Mystic River,362,"seattle, washington, usa"
83178,380731851,7,Mystic River,362,"austin, texas, usa"
83431,380731851,0,Mystic River,362,"trenton, ontario, canada"
85701,380731851,0,Mystic River,362,"savannah, georgia, usa"
87397,380731851,0,Mystic River,362,"cherokee, iowa, usa"
87555,380731851,0,Mystic River,362,"lexington, kentucky, usa"
88229,380731851,10,Mystic River,362,"thermopolis, wyoming, usa"
89077,380731851,0,Mystic River,362,"aurora, colorado, usa"
91103,380731851,0,Mystic River,362,"casper, wyoming, usa"
91113,380731851,10,Mystic River,362,"chicago, illinois, usa"
91238,380731851,0,Mystic River,362,"chardon, ohio, usa"
92810,380731851,7,Mystic River,362,"manistee, michigan, usa"
93046,380731851,9,Mystic River,362,"fallon, nevada, usa"
93629,380731851,0,Mystic River,362,"baton rouge, louisiana, usa"
93732,380731851,0,Mystic River,362,"san diego, california, usa"
95359,380731851,0,Mystic River,362,"charleston, west virginia, usa"
98804,380731851,7,Mystic River,362,"vista, california, usa"
101876,380731851,0,Mystic River,362,"nicholasville, kentucky, usa"
102967,380731851,0,Mystic River,362,"olympia, washington, usa"
111286,380731851,0,Mystic River,362,"orlando, florida, usa"
111369,380731851,9,Mystic River,362,"san diego, california, usa"
111578,380731851,0,Mystic River,362,"fremont, california, usa"
113270,380731851,0,Mystic River,362,"evanston, illinois, usa"
114850,380731851,0,Mystic River,362,"london, ontario, canada"
114988,380731851,0,Mystic River,362,"temple, texas, usa"
115286,380731851,7,Mystic River,362,"walnut creek, california, usa"
115490,380731851,0,Mystic River,362,"dekalb, illinois, usa"
115537,380731851,0,Mystic River,362,"toronto, ontario, canada"
116220,380731851,10,Mystic River,362,"charlotte, north carolina, usa"
116428,380731851,7,Mystic River,362,"pickering, ontario, canada"
120396,380731851,0,Mystic River,362,"boyce, virginia, usa"
121986,380731851,9,Mystic River,362,"atlanta, georgia, usa"
123349,380731851,0,Mystic River,362,"san mateo, california, usa"
124487,380731851,0,Mystic River,362,"ramah, new mexico, usa"
126196,380731851,8,Mystic River,362,"wilmington, delaware, usa"
126388,380731851,0,Mystic River,362,"kernersville, north carolina, usa"
127441,380731851,0,Mystic River,362,"st. peters, missouri, usa"
127564,380731851,8,Mystic River,362,"long beach, california, usa"
127621,380731851,8,Mystic River,362,"kill devil hills, north carolina, usa"
130166,380731851,8,Mystic River,362,"st. charles, missouri, usa"
130437,380731851,0,Mystic River,362,"lincolnville, maine, usa"
130438,380731851,8,Mystic River,362,"yarmouth, nova scotia, canada"
132012,380731851,9,Mystic River,362,"springfield, missouri, usa"
132646,380731851,0,Mystic River,362,"portland, oregon, usa"
136010,380731851,0,Mystic River,362,"brampton, ontario, canada"
136139,380731851,8,Mystic River,362,"fair oaks, california, usa"
139378,380731851,5,Mystic River,362,"sierra vista, arizona, usa"
142121,380731851,0,Mystic River,362,"waipahu, hawaii, usa"
143253,380731851,0,Mystic River,362,"dyersburg, tennessee, usa"
143415,380731851,0,Mystic River,362,"bellingham, washington, usa"
143768,380731851,0,Mystic River,362,"high falls, new york, usa"
147965,380731851,0,Mystic River,362,"lake wales, florida, usa"
148030,380731851,8,Mystic River,362,"los angeles, california, usa"
150968,380731851,0,Mystic River,362,"manchester, new hampshire, usa"
151104,380731851,9,Mystic River,362,"albuquerque, new mexico, usa"
151483,380731851,0,Mystic River,362,"belmont, california, usa"
152354,380731851,0,Mystic River,362,"boston, massachusetts, usa"
154529,380731851,0,Mystic River,362,"fishers, indiana, usa"
155650,380731851,0,Mystic River,362,"lewisville, texas, usa"
155880,380731851,4,Mystic River,362,"new york, new york, usa"
158238,380731851,8,Mystic River,362,"glen cove, new york, usa"
158295,380731851,8,Mystic River,362,"cleveland, ohio, usa"
158697,380731851,8,Mystic River,362,"nixon, texas, usa"
159033,380731851,0,Mystic River,362,"taneytown, maryland, usa"
161039,380731851,0,Mystic River,362,"fredericton, new brunswick, canada"
161995,380731851,5,Mystic River,362,"portland, oregon, usa"
162639,380731851,7,Mystic River,362,"kelso, washington, usa"
162738,380731851,0,Mystic River,362,"waterford, michigan, usa"
163433,380731851,0,Mystic River,362,"edmonton, alberta, canada"
163804,380731851,8,Mystic River,362,"bonaire, georgia, usa"
164027,380731851,0,Mystic River,362,"burlington, ontario, canada"
166123,380731851,0,Mystic River,362,"cortez, colorado, usa"
167471,380731851,0,Mystic River,362,"milton, ontario, canada"
168064,380731851,0,Mystic River,362,"fredericton, new brunswick, canada"
170861,380731851,0,Mystic River,362,"hopkinton, massachusetts, usa"
171050,380731851,9,Mystic River,362,"corydon, indiana, usa"
171638,380731851,0,Mystic River,362,"trout creek, montana, usa"
172742,380731851,0,Mystic River,362,"astoria, oregon, usa"
174596,380731851,8,Mystic River,362,"jackson heights, new york, usa"
174987,380731851,0,Mystic River,362,"bentonville, arkansas, usa"
175003,380731851,0,Mystic River,362,"round rock, texas, usa"
177373,380731851,0,Mystic River,362,"orlando, florida, usa"
178199,380731851,8,Mystic River,362,"amarillo, texas, usa"
178667,380731851,0,Mystic River,362,"freehold, new jersey, usa"
179291,380731851,0,Mystic River,362,"redmond, oregon, usa"
181176,380731851,0,Mystic River,362,"st. louis, missouri, usa"
181687,380731851,0,Mystic River,362,"austin, texas, usa"
182053,380731851,0,Mystic River,362,"london, ontario, canada"
182334,380731851,0,Mystic River,362,"somerville, massachusetts, usa"
182993,380731851,9,Mystic River,362,"carneys point, new jersey, usa"
183347,380731851,7,Mystic River,362,"ft. meade, maryland, usa"
183871,380731851,9,Mystic River,362,"punta gorda, hamburg, usa"
185275,380731851,0,Mystic River,362,"seattle, washington, usa"
187517,380731851,0,Mystic River,362,"brooklyn, new york, usa"
189286,380731851,0,Mystic River,362,"troutdale, oregon, usa"
191841,380731851,0,Mystic River,362,"portland, oregon, usa"
192428,380731851,7,Mystic River,362,"leeds, alabama, usa"
193499,380731851,0,Mystic River,362,"deland, florida, usa"
194669,380731851,0,Mystic River,362,"savannah, georgia, usa"
195386,380731851,7,Mystic River,362,"canyon country, california, usa"
196077,380731851,0,Mystic River,362,"disputanta, virginia, usa"
198699,380731851,0,Mystic River,362,"dow city, iowa, usa"
198726,380731851,0,Mystic River,362,"brooklyn park, minnesota, usa"
200226,380731851,0,Mystic River,362,"burlington, ontario, canada"
200493,380731851,8,Mystic River,362,"anaheim, california, usa"
201684,380731851,8,Mystic River,362,"austin, texas, usa"
203799,380731851,0,Mystic River,362,"menasha, wisconsin, usa"
204864,380731851,0,Mystic River,362,"simi valley, california, usa"
205473,380731851,0,Mystic River,362,"ottawa, ontario, canada"
206534,380731851,0,Mystic River,362,"evanston, illinois, usa"
207563,380731851,0,Mystic River,362,"montgomery, alabama, usa"
207791,380731851,8,Mystic River,362,"saginaw, michigan, usa"
208481,380731851,6,Mystic River,362,"taylors, south carolina, usa"
208829,380731851,9,Mystic River,362,"fredericton, new brunswick, canada"
209373,380731851,8,Mystic River,362,"mountain view, california, usa"
209833,380731851,6,Mystic River,362,"stanton, california, usa"
210573,380731851,8,Mystic River,362,"santa clarita, california, usa"
210874,380731851,0,Mystic River,362,"toronto, ontario, canada"
210959,380731851,0,Mystic River,362,"cliffwood, new jersey, usa"
217426,380731851,8,Mystic River,362,"indianapolis, indiana, usa"
217986,380731851,0,Mystic River,362,"ypsilanti, michigan, usa"
218526,380731851,6,Mystic River,362,"worcester, vermont, usa"
219301,380731851,8,Mystic River,362,"franklin, massachusetts, usa"
219524,380731851,9,Mystic River,362,"ottawa, ontario, canada"
224138,380731851,0,Mystic River,362,"carlsbad, california, usa"
224340,380731851,10,Mystic River,362,"kansas city, missouri, usa"
224809,380731851,10,Mystic River,362,"nashua, new hampshire, usa"
225938,380731851,8,Mystic River,362,"lancaster, california, usa"
226031,380731851,0,Mystic River,362,"lakewood, colorado, usa"
228579,380731851,0,Mystic River,362,"brooklyn, new york, usa"
229008,380731851,0,Mystic River,362,"kent, washington, usa"
229454,380731851,7,Mystic River,362,"rocklin, california, usa"
230402,380731851,0,Mystic River,362,"san diego, california, usa"
230825,380731851,10,Mystic River,362,"pawtucket, rhode island, usa"
231185,380731851,0,Mystic River,362,"charleston, south carolina, usa"
231210,380731851,0,Mystic River,362,"roanoke, virginia, usa"
232131,380731851,0,Mystic River,362,"oakland, california, usa"
234165,380731851,0,Mystic River,362,"upton, massachusetts, usa"
234708,380731851,7,Mystic River,362,"fairmont, west virginia, usa"
236058,380731851,0,Mystic River,362,"san francisco, california, usa"
236885,380731851,0,Mystic River,362,"fountain hills, arizona, usa"
237313,380731851,0,Mystic River,362,"edmonton, alberta, canada"
237655,380731851,8,Mystic River,362,"cary, north carolina, usa"
237805,380731851,9,Mystic River,362,"valley springs, california, usa"
240224,380731851,7,Mystic River,362,"walnut creek, california, usa"
240367,380731851,0,Mystic River,362,"waterloo, wisconsin, usa"
240441,380731851,0,Mystic River,362,"north vancouver, british columbia, canada"
241265,380731851,8,Mystic River,362,"cornwall, connecticut, usa"
243756,380731851,0,Mystic River,362,"boulder, colorado, usa"
244359,380731851,8,Mystic River,362,"worcester, massachusetts, usa"
244627,380731851,10,Mystic River,362,"shelbyville, tennessee, usa"
244873,380731851,8,Mystic River,362,"austin, texas, usa"
246311,380731851,8,Mystic River,362,"lynnwood, washington, usa"
247060,380731851,0,Mystic River,362,"portland, oregon, usa"
247859,380731851,8,Mystic River,362,"olympia, washington, usa"
250223,380731851,8,Mystic River,362,"atlanta, georgia, usa"
251910,380731851,0,Mystic River,362,"arlington, virginia, usa"
254465,380731851,0,Mystic River,362,"maryville, tennessee, usa"
255092,380731851,0,Mystic River,362,"corrales, new mexico, usa"
260183,380731851,0,Mystic River,362,"st catharines, ontario, canada"
262399,380731851,0,Mystic River,362,"glen allen, virginia, usa"
263641,380731851,0,Mystic River,362,"vista, california, usa"
265348,380731851,0,Mystic River,362,"tecate, california, usa"
266056,380731851,0,Mystic River,362,"hoover, alabama, usa"
266283,380731851,0,Mystic River,362,"walla walla, washington, usa"
267006,380731851,0,Mystic River,362,"mount gilead, ohio, usa"
268032,380731851,0,Mystic River,362,"sunnyvale, california, usa"
268330,380731851,0,Mystic River,362,"miami, florida, usa"
270226,380731851,0,Mystic River,362,"oak lawn, illinois, usa"
270554,380731851,0,Mystic River,362,"fredericton, new brunswick, canada"
271340,380731851,0,Mystic River,362,"lake worth, texas, usa"
271558,380731851,0,Mystic River,362,"henderson, nevada, usa"
275377,380731851,7,Mystic River,362,"evansville, wyoming, usa"
277042,446605484,7,Roses Are Red (Alex Cross Novels),230,"hiram, georgia, usa"
277195,446605484,0,Roses Are Red (Alex Cross Novels),230,"san francisco, california, usa"
278535,446605484,10,Roses Are Red (Alex Cross Novels),230,"oshkosh, wisconsin, usa"
243,446605484,0,Roses Are Red (Alex Cross Novels),230,"arden hills, minnesota, usa"
2276,446605484,0,Roses Are Red (Alex Cross Novels),230,"niskayuna, new york, usa"
6543,446605484,10,Roses Are Red (Alex Cross Novels),230,"strafford, missouri, usa"
7158,446605484,8,Roses Are Red (Alex Cross Novels),230,"omaha, nebraska, usa"
7346,446605484,0,Roses Are Red (Alex Cross Novels),230,"sunnyvale, california, usa"
14521,446605484,0,Roses Are Red (Alex Cross Novels),230,"providence, rhode island, usa"
16769,446605484,10,Roses Are Red (Alex Cross Novels),230,"columbia, south carolina, usa"
17448,446605484,10,Roses Are Red (Alex Cross Novels),230,"tucson, arizona, usa"
21014,446605484,0,Roses Are Red (Alex Cross Novels),230,"fresno, california, usa"
21404,446605484,0,Roses Are Red (Alex Cross Novels),230,"west vancouver, british columbia, canada"
23768,446605484,0,Roses Are Red (Alex Cross Novels),230,"st. louis, missouri, usa"
26240,446605484,0,Roses Are Red (Alex Cross Novels),230,"sacramento, california, usa"
28523,446605484,0,Roses Are Red (Alex Cross Novels),230,"springfield, missouri, usa"
29094,446605484,0,Roses Are Red (Alex Cross Novels),230,"olive branch, mississippi, usa"
30276,446605484,0,Roses Are Red (Alex Cross Novels),230,"wildwood, new jersey, usa"
30899,446605484,5,Roses Are Red (Alex Cross Novels),230,"alameda, california, usa"
30972,446605484,9,Roses Are Red (Alex Cross Novels),230,"columbiana, alabama, usa"
31362,446605484,5,Roses Are Red (Alex Cross Novels),230,"los angeles, california, usa"
32802,446605484,7,Roses Are Red (Alex Cross Novels),230,"courtenay, british columbia, canada"
34581,446605484,0,Roses Are Red (Alex Cross Novels),230,"lakeville, minnesota, usa"
35050,446605484,0,Roses Are Red (Alex Cross Novels),230,"west columbia, south carolina, usa"
35859,446605484,0,Roses Are Red (Alex Cross Novels),230,"duluth, minnesota, usa"
37874,446605484,0,Roses Are Red (Alex Cross Novels),230,"williamsburg, virginia, usa"
38991,446605484,7,Roses Are Red (Alex Cross Novels),230,"cumby, texas, usa"
39372,446605484,8,Roses Are Red (Alex Cross Novels),230,"san marcos, texas, usa"
39646,446605484,0,Roses Are Red (Alex Cross Novels),230,"fairless hills, pennsylvania, usa"
40362,446605484,0,Roses Are Red (Alex Cross Novels),230,"philadelphia, pennsylvania, usa"
40504,446605484,8,Roses Are Red (Alex Cross Novels),230,"san diego, california, usa"
40934,446605484,0,Roses Are Red (Alex Cross Novels),230,"florence, oregon, usa"
41634,446605484,0,Roses Are Red (Alex Cross Novels),230,"buffalo, minnesota, usa"
42459,446605484,0,Roses Are Red (Alex Cross Novels),230,"lethbridge, alberta, canada"
43021,446605484,10,Roses Are Red (Alex Cross Novels),230,"carbondale, illinois, usa"
43893,446605484,0,Roses Are Red (Alex Cross Novels),230,"federal way, washington, usa"
46909,446605484,8,Roses Are Red (Alex Cross Novels),230,"howell, new jersey, usa"
51207,446605484,10,Roses Are Red (Alex Cross Novels),230,"mountain city, tennessee, usa"
52046,446605484,9,Roses Are Red (Alex Cross Novels),230,"reno, nevada, usa"
52584,446605484,0,Roses Are Red (Alex Cross Novels),230,"livermore, california, usa"
52853,446605484,0,Roses Are Red (Alex Cross Novels),230,"yuba city, california, usa"
53220,446605484,10,Roses Are Red (Alex Cross Novels),230,"fullerton, california, usa"
55490,446605484,10,Roses Are Red (Alex Cross Novels),230,"rapid city, south dakota, usa"
55492,446605484,0,Roses Are Red (Alex Cross Novels),230,"antioch, illinois, usa"
59172,446605484,0,Roses Are Red (Alex Cross Novels),230,"owen sound, ontario, canada"
59390,446605484,0,Roses Are Red (Alex Cross Novels),230,"uniontown, pennsylvania, usa"
60546,446605484,0,Roses Are Red (Alex Cross Novels),230,"santa maria, california, usa"
61901,446605484,0,Roses Are Red (Alex Cross Novels),230,"tucson, arizona, usa"
63358,446605484,7,Roses Are Red (Alex Cross Novels),230,"omaha, nebraska, usa"
64310,446605484,10,Roses Are Red (Alex Cross Novels),230,"smyrna, georgia, usa"
68004,446605484,8,Roses Are Red (Alex Cross Novels),230,"hampstead, maryland, usa"
68234,446605484,9,Roses Are Red (Alex Cross Novels),230,"shreveport, louisiana, usa"
69232,446605484,0,Roses Are Red (Alex Cross Novels),230,"mooresville, north carolina, usa"
69355,446605484,0,Roses Are Red (Alex Cross Novels),230,"syracuse, new york, usa"
69383,446605484,5,Roses Are Red (Alex Cross Novels),230,"ironwood, michigan, usa"
69512,446605484,9,Roses Are Red (Alex Cross Novels),230,"costa mesa, california, usa"
70052,446605484,0,Roses Are Red (Alex Cross Novels),230,"st. john`s, ontario, canada"
71514,446605484,10,Roses Are Red (Alex Cross Novels),230,"atlanta, georgia, usa"
73012,446605484,0,Roses Are Red (Alex Cross Novels),230,"reserve, new mexico, usa"
76352,446605484,0,Roses Are Red (Alex Cross Novels),230,"olympia, washington, usa"
78053,446605484,9,Roses Are Red (Alex Cross Novels),230,"winnetka, california, usa"
81045,446605484,0,Roses Are Red (Alex Cross Novels),230,"tigard, oregon, usa"
82391,446605484,7,Roses Are Red (Alex Cross Novels),230,"villa park, illinois, usa"
84024,446605484,0,Roses Are Red (Alex Cross Novels),230,"abilene, texas, usa"
87141,446605484,0,Roses Are Red (Alex Cross Novels),230,"huntington beach, california, usa"
87948,446605484,0,Roses Are Red (Alex Cross Novels),230,"huntsville, alabama, usa"
89803,446605484,9,Roses Are Red (Alex Cross Novels),230,"vadnais heights, minnesota, usa"
90467,446605484,0,Roses Are Red (Alex Cross Novels),230,"memphis, tennessee, usa"
93312,446605484,0,Roses Are Red (Alex Cross Novels),230,"tustin, california, usa"
93453,446605484,8,Roses Are Red (Alex Cross Novels),230,"palm desert, california, usa"
95359,446605484,7,Roses Are Red (Alex Cross Novels),230,"charleston, west virginia, usa"
100264,446605484,0,Roses Are Red (Alex Cross Novels),230,"brunswick, ohio, usa"
100904,446605484,0,Roses Are Red (Alex Cross Novels),230,"oakland, california, usa"
102702,446605484,0,Roses Are Red (Alex Cross Novels),230,"honolulu, hawaii, usa"
104211,446605484,0,Roses Are Red (Alex Cross Novels),230,"chattanooga, tennessee, usa"
104636,446605484,0,Roses Are Red (Alex Cross Novels),230,"youngstown, ohio, usa"
105937,446605484,8,Roses Are Red (Alex Cross Novels),230,"tampa, florida, usa"
108127,446605484,8,Roses Are Red (Alex Cross Novels),230,"hansville, washington, usa"
109789,446605484,0,Roses Are Red (Alex Cross Novels),230,"mendota heights, minnesota, usa"
110973,446605484,0,Roses Are Red (Alex Cross Novels),230,"wiley ford, west virginia, usa"
113121,446605484,0,Roses Are Red (Alex Cross Novels),230,"salt lake city, utah, usa"
113441,446605484,5,Roses Are Red (Alex Cross Novels),230,"boca raton, florida, usa"
119326,446605484,0,Roses Are Red (Alex Cross Novels),230,"birmingham, alabama, usa"
119640,446605484,0,Roses Are Red (Alex Cross Novels),230,"eugene, oregon, usa"
123430,446605484,0,Roses Are Red (Alex Cross Novels),230,"manning, south carolina, usa"
124489,446605484,0,Roses Are Red (Alex Cross Novels),230,"mt.view, hawaii, usa"
125519,446605484,8,Roses Are Red (Alex Cross Novels),230,"irvine, california, usa"
127438,446605484,0,Roses Are Red (Alex Cross Novels),230,"zephyrhills, florida, usa"
130168,446605484,6,Roses Are Red (Alex Cross Novels),230,"calgary, alberta, canada"
131837,446605484,0,Roses Are Red (Alex Cross Novels),230,"west valley city, utah, usa"
132375,446605484,10,Roses Are Red (Alex Cross Novels),230,"denver, colorado, usa"
134247,446605484,0,Roses Are Red (Alex Cross Novels),230,"winfield, illinois, usa"
134436,446605484,0,Roses Are Red (Alex Cross Novels),230,"eagle river, wisconsin, usa"
134869,446605484,0,Roses Are Red (Alex Cross Novels),230,"menifee lakes, california, usa"
135736,446605484,9,Roses Are Red (Alex Cross Novels),230,"los angeles, california, usa"
136010,446605484,0,Roses Are Red (Alex Cross Novels),230,"brampton, ontario, canada"
136382,446605484,0,Roses Are Red (Alex Cross Novels),230,"edmonton, alberta, canada"
137143,446605484,8,Roses Are Red (Alex Cross Novels),230,"pittsfield, maine, usa"
139034,446605484,10,Roses Are Red (Alex Cross Novels),230,"oshkosh, wisconsin, usa"
140410,446605484,10,Roses Are Red (Alex Cross Novels),230,"st. louis, missouri, usa"
141710,446605484,0,Roses Are Red (Alex Cross Novels),230,"omaha, nebraska, usa"
142584,446605484,9,Roses Are Red (Alex Cross Novels),230,"hot springs, arkansas, usa"
142821,446605484,8,Roses Are Red (Alex Cross Novels),230,"starkville, mississippi, usa"
143175,446605484,0,Roses Are Red (Alex Cross Novels),230,"blythewood, south carolina, usa"
144531,446605484,0,Roses Are Red (Alex Cross Novels),230,"pleasanton, california, usa"
146585,446605484,5,Roses Are Red (Alex Cross Novels),230,"mill valley, california, usa"
148712,446605484,0,Roses Are Red (Alex Cross Novels),230,"homer, alaska, usa"
148744,446605484,0,Roses Are Red (Alex Cross Novels),230,"campbellsport, wisconsin, usa"
149056,446605484,8,Roses Are Red (Alex Cross Novels),230,"wichita, kansas, usa"
149250,446605484,9,Roses Are Red (Alex Cross Novels),230,"columbia, maryland, usa"
151434,446605484,0,Roses Are Red (Alex Cross Novels),230,"oakley, california, usa"
152354,446605484,0,Roses Are Red (Alex Cross Novels),230,"boston, massachusetts, usa"
153355,446605484,0,Roses Are Red (Alex Cross Novels),230,"philadelphia, pennsylvania, usa"
156269,446605484,0,Roses Are Red (Alex Cross Novels),230,"chicago, illinois, usa"
161794,446605484,7,Roses Are Red (Alex Cross Novels),230,"tucson, arizona, usa"
164762,446605484,0,Roses Are Red (Alex Cross Novels),230,"temple, texas, usa"
166123,446605484,0,Roses Are Red (Alex Cross Novels),230,"cortez, colorado, usa"
168615,446605484,0,Roses Are Red (Alex Cross Novels),230,"houston, texas, usa"
170518,446605484,0,Roses Are Red (Alex Cross Novels),230,"gaithersburg, maryland, usa"
170659,446605484,8,Roses Are Red (Alex Cross Novels),230,"gurnee, illinois, usa"
173415,446605484,0,Roses Are Red (Alex Cross Novels),230,"chicago, illinois, usa"
175003,446605484,0,Roses Are Red (Alex Cross Novels),230,"round rock, texas, usa"
176256,446605484,0,Roses Are Red (Alex Cross Novels),230,"andrews, indiana, usa"
180658,446605484,0,Roses Are Red (Alex Cross Novels),230,"little rock, arkansas, usa"
180682,446605484,8,Roses Are Red (Alex Cross Novels),230,"tacoma, washington, usa"
181176,446605484,0,Roses Are Red (Alex Cross Novels),230,"st. louis, missouri, usa"
182819,446605484,0,Roses Are Red (Alex Cross Novels),230,"long beach, california, usa"
183025,446605484,0,Roses Are Red (Alex Cross Novels),230,"north kingstown, rhode island, usa"
184299,446605484,0,Roses Are Red (Alex Cross Novels),230,"omaha, nebraska, usa"
185233,446605484,0,Roses Are Red (Alex Cross Novels),230,"winnemucca, nevada, usa"
187256,446605484,0,Roses Are Red (Alex Cross Novels),230,"citrus heights, california, usa"
187574,446605484,0,Roses Are Red (Alex Cross Novels),230,"metuchen, new jersey, usa"
193350,446605484,10,Roses Are Red (Alex Cross Novels),230,"streamwood, illinois, usa"
193898,446605484,0,Roses Are Red (Alex Cross Novels),230,"paradise, pennsylvania, usa"
195694,446605484,0,Roses Are Red (Alex Cross Novels),230,"tucson, arizona, usa"
196457,446605484,0,Roses Are Red (Alex Cross Novels),230,"seattle, washington, usa"
196886,446605484,9,Roses Are Red (Alex Cross Novels),230,"taunton, massachusetts, usa"
197175,446605484,0,Roses Are Red (Alex Cross Novels),230,"fenton, missouri, usa"
199016,446605484,10,Roses Are Red (Alex Cross Novels),230,"laporte, texas, usa"
200674,446605484,0,Roses Are Red (Alex Cross Novels),230,"pittsburg, missouri, usa"
203422,446605484,5,Roses Are Red (Alex Cross Novels),230,"edmonton, alberta, canada"
203425,446605484,0,Roses Are Red (Alex Cross Novels),230,"chicago, illinois, usa"
204864,446605484,8,Roses Are Red (Alex Cross Novels),230,"simi valley, california, usa"
205922,446605484,7,Roses Are Red (Alex Cross Novels),230,"markham, ontario, canada"
206534,446605484,0,Roses Are Red (Alex Cross Novels),230,"evanston, illinois, usa"
207499,446605484,0,Roses Are Red (Alex Cross Novels),230,"las cruces, new mexico, usa"
207750,446605484,10,Roses Are Red (Alex Cross Novels),230,"georgetown, south carolina, usa"
207782,446605484,8,Roses Are Red (Alex Cross Novels),230,"midland, texas, usa"
208406,446605484,9,Roses Are Red (Alex Cross Novels),230,"kansas city, missouri, usa"
208897,446605484,0,Roses Are Red (Alex Cross Novels),230,"awattukkee foothills, arizona, usa"
209373,446605484,0,Roses Are Red (Alex Cross Novels),230,"mountain view, california, usa"
210822,446605484,0,Roses Are Red (Alex Cross Novels),230,"new orleans, louisiana, usa"
212427,446605484,0,Roses Are Red (Alex Cross Novels),230,"narragansett, rhode island, usa"
214786,446605484,0,Roses Are Red (Alex Cross Novels),230,"boone county, kentucky, usa"
217375,446605484,0,Roses Are Red (Alex Cross Novels),230,"st. petersburg, florida, usa"
219546,446605484,0,Roses Are Red (Alex Cross Novels),230,"new albany, indiana, usa"
220091,446605484,7,Roses Are Red (Alex Cross Novels),230,"san diego, california, usa"
221445,446605484,8,Roses Are Red (Alex Cross Novels),230,"portland, oregon, usa"
221732,446605484,7,Roses Are Red (Alex Cross Novels),230,"columbia, missouri, usa"
222035,446605484,5,Roses Are Red (Alex Cross Novels),230,"bristol, connecticut, usa"
224138,446605484,0,Roses Are Red (Alex Cross Novels),230,"carlsbad, california, usa"
225087,446605484,10,Roses Are Red (Alex Cross Novels),230,"toronto, ontario, canada"
225810,446605484,0,Roses Are Red (Alex Cross Novels),230,"el cajon, california, usa"
226205,446605484,0,Roses Are Red (Alex Cross Novels),230,"romeoville, illinois, usa"
228764,446605484,0,Roses Are Red (Alex Cross Novels),230,"oakdale, california, usa"
230708,446605484,0,Roses Are Red (Alex Cross Novels),230,"modesto, california, usa"
231210,446605484,0,Roses Are Red (Alex Cross Novels),230,"roanoke, virginia, usa"
232541,446605484,0,Roses Are Red (Alex Cross Novels),230,"clayton, new jersey, usa"
232945,446605484,8,Roses Are Red (Alex Cross Novels),230,"newport, rhode island, usa"
234165,446605484,9,Roses Are Red (Alex Cross Novels),230,"upton, massachusetts, usa"
235171,446605484,0,Roses Are Red (Alex Cross Novels),230,"omaha, nebraska, usa"
235684,446605484,0,Roses Are Red (Alex Cross Novels),230,"miami, florida, usa"
235842,446605484,0,Roses Are Red (Alex Cross Novels),230,"griswold, iowa, usa"
240567,446605484,9,Roses Are Red (Alex Cross Novels),230,"hawthorne, new jersey, usa"
241922,446605484,0,Roses Are Red (Alex Cross Novels),230,"san juan capistrano, california, usa"
241980,446605484,0,Roses Are Red (Alex Cross Novels),230,"ashburn, virginia, usa"
242299,446605484,0,Roses Are Red (Alex Cross Novels),230,"orlando, florida, usa"
245568,446605484,8,Roses Are Red (Alex Cross Novels),230,"springport, michigan, usa"
245864,446605484,0,Roses Are Red (Alex Cross Novels),230,"superior, wisconsin, usa"
247752,446605484,0,Roses Are Red (Alex Cross Novels),230,"wake forest, north carolina, usa"
250016,446605484,0,Roses Are Red (Alex Cross Novels),230,"houston, texas, usa"
250407,446605484,6,Roses Are Red (Alex Cross Novels),230,"houston, texas, usa"
251613,446605484,0,Roses Are Red (Alex Cross Novels),230,"sonoma, california, usa"
252601,446605484,7,Roses Are Red (Alex Cross Novels),230,"oromocto, new brunswick, canada"
254196,446605484,0,Roses Are Red (Alex Cross Novels),230,"antioch, illinois, usa"
254465,446605484,0,Roses Are Red (Alex Cross Novels),230,"maryville, tennessee, usa"
255763,446605484,0,Roses Are Red (Alex Cross Novels),230,"vancouver, british columbia, canada"
256167,446605484,0,Roses Are Red (Alex Cross Novels),230,"temecula, california, usa"
256402,446605484,0,Roses Are Red (Alex Cross Novels),230,"huntsville, alabama, usa"
256843,446605484,10,Roses Are Red (Alex Cross Novels),230,"isle of palms, south carolina, usa"
257204,446605484,0,Roses Are Red (Alex Cross Novels),230,"akron, ohio, usa"
257809,446605484,5,Roses Are Red (Alex Cross Novels),230,"randolph, new york, usa"
258534,446605484,8,Roses Are Red (Alex Cross Novels),230,"mcqueeney, texas, usa"
